customer_id,company_name,signup_date,country,acquisition_channel,company_size_segment,initial_plan,payment_method,is_auto_renew
2918,Cisneros-Meyer,2024-10-14,United States,content_marketing,small,Starter,credit_card,True
2919,"Keith, Cervantes and Torres",2024-10-04,United States,content_marketing,small,Growth,credit_card,True
2920,Meza Group,2024-10-19,Australia,referral,small,Starter,bank_transfer,True
2921,Bruce-Walters,2024-10-20,Canada,paid_search,medium,Growth,bank_transfer,True
2922,Blair Inc,2024-10-09,United States,organic,medium,Growth,credit_card,False
2923,Johnston Inc,2024-10-28,Netherlands,partner,enterprise,Enterprise,paypal,True
2924,"Mitchell, Noble and Stokes",2024-10-16,Ireland,partner,medium,Enterprise,bank_transfer,True
2925,Hayden Group,2024-10-18,Germany,organic,small,Starter,credit_card,True
2926,"Romero, Cross and Castillo",2024-10-25,Australia,partner,enterprise,Enterprise,paypal,False
2927,"Jennings, Rhodes and Patel",2024-10-17,Germany,content_marketing,medium,Growth,paypal,False
2928,Sullivan PLC,2024-10-08,Canada,paid_search,small,Starter,ach,True
2929,Bartlett Ltd,2024-10-01,United States,paid_search,small,Starter,credit_card,True
2930,Klein Ltd,2024-10-28,France,organic,medium,Growth,credit_card,False
2931,"Brady, Sanchez and Stevenson",2024-10-02,United Kingdom,paid_search,small,Starter,credit_card,False
2932,"Sutton, Williams and West",2024-10-02,Netherlands,partner,enterprise,Growth,credit_card,True
2933,Craig PLC,2024-10-02,United States,paid_search,medium,Growth,paypal,True
2934,Thompson LLC,2024-10-09,Canada,referral,medium,Growth,credit_card,True
2935,Palmer Inc,2024-10-20,Germany,partner,small,Growth,credit_card,True
2936,Simpson-Jackson,2024-10-01,United States,content_marketing,small,Enterprise,credit_card,False
2937,Morgan Ltd,2024-10-19,Canada,paid_search,small,Growth,ach,False
2938,Decker Inc,2024-10-06,France,paid_search,small,Starter,bank_transfer,False
2939,Evans-Carter,2024-10-04,Germany,content_marketing,small,Starter,credit_card,True
2940,Smith Ltd,2024-10-13,United States,organic,small,Starter,credit_card,True
2941,"Long, Leblanc and Hickman",2024-10-30,United Kingdom,organic,small,Starter,paypal,True
2942,"Robertson, Barry and Walls",2024-10-26,United States,organic,enterprise,Enterprise,paypal,True
2943,"Charles, Brown and Smith",2024-10-01,United States,paid_search,small,Starter,ach,True
2944,Murphy-Gomez,2024-10-31,United States,paid_search,small,Starter,credit_card,True
2945,Bailey Ltd,2024-10-25,United Kingdom,organic,medium,Enterprise,credit_card,True
2946,Morales Inc,2024-10-19,United States,organic,medium,Growth,credit_card,False
2947,Jordan and Sons,2024-10-01,Germany,content_marketing,small,Starter,credit_card,True
2948,Rice and Sons,2024-10-04,Canada,content_marketing,medium,Growth,credit_card,True
2949,Martinez-Freeman,2024-10-01,Australia,organic,enterprise,Growth,ach,True
2950,Hammond LLC,2024-10-10,France,paid_search,small,Starter,credit_card,True
2951,Ruiz LLC,2024-10-01,United States,content_marketing,small,Growth,credit_card,True
2952,Diaz-Mcclain,2024-10-30,United States,content_marketing,small,Starter,credit_card,False
2953,"Cain, Rodriguez and Gonzales",2024-10-16,United States,referral,enterprise,Enterprise,paypal,False
2954,Martin-Gomez,2024-10-11,Canada,organic,medium,Growth,credit_card,True
2955,Smith-Stephenson,2024-10-24,United States,paid_search,small,Growth,credit_card,False
2956,"Gonzalez, Lopez and Williams",2024-10-19,United States,referral,small,Enterprise,credit_card,True
2957,Fisher-Rivera,2024-10-31,United States,organic,small,Starter,credit_card,True
2958,Martin and Sons,2024-10-25,United States,partner,enterprise,Enterprise,credit_card,False
2959,Moyer-Bird,2024-10-26,Netherlands,partner,medium,Growth,credit_card,True
2960,Fisher PLC,2024-10-30,United States,referral,medium,Enterprise,credit_card,False
2961,Marsh-Klein,2024-10-27,United States,paid_search,small,Starter,credit_card,True
2962,Potter-Deleon,2024-10-28,United States,content_marketing,medium,Enterprise,credit_card,True
2963,Shaw-Mclean,2024-10-17,United States,paid_search,small,Starter,credit_card,False
2964,Anderson-Rosario,2024-10-05,United States,content_marketing,enterprise,Enterprise,credit_card,False
2965,Martinez LLC,2024-10-15,United States,content_marketing,medium,Enterprise,credit_card,True
2966,"Smith, Cohen and Williams",2024-10-09,United States,organic,enterprise,Starter,ach,True
2967,Jordan-Harper,2024-10-24,United States,content_marketing,small,Starter,ach,True
2968,Hamilton LLC,2024-10-07,United States,organic,small,Growth,bank_transfer,True
2969,Tucker-Hodges,2024-10-24,Germany,organic,medium,Starter,credit_card,False
2970,Williamson Ltd,2024-10-19,United States,organic,medium,Growth,credit_card,True
2971,"Lopez, Campbell and Wilson",2024-10-19,United States,organic,medium,Growth,credit_card,True
2972,Gamble-Wright,2024-10-05,Canada,paid_search,enterprise,Enterprise,credit_card,False
2973,Gonzalez-Mccarthy,2024-10-19,Australia,paid_search,medium,Growth,paypal,False
2974,Haynes PLC,2024-10-10,United Kingdom,referral,medium,Growth,credit_card,False
2975,"White, Riddle and Garza",2024-10-09,Netherlands,organic,small,Growth,bank_transfer,True
2976,"Hernandez, Martinez and Morales",2024-10-09,Germany,organic,small,Starter,bank_transfer,True
2977,Mooney-Hickman,2024-10-03,United States,organic,medium,Growth,bank_transfer,False
2978,Smith-Gonzalez,2024-10-23,United States,organic,enterprise,Enterprise,credit_card,True
2979,James PLC,2024-10-07,France,partner,small,Starter,credit_card,False
2980,Graves-Baird,2024-10-09,United States,referral,medium,Enterprise,credit_card,False
2981,Rogers Group,2024-10-19,France,paid_search,small,Starter,credit_card,True
2982,Hicks Ltd,2024-11-18,United Kingdom,paid_search,medium,Growth,paypal,True
2983,Torres LLC,2024-11-03,Australia,referral,small,Growth,paypal,True
2984,Ramirez-Bell,2024-11-10,United States,organic,medium,Starter,credit_card,False
2985,Wright-Jacobson,2024-11-03,United States,content_marketing,enterprise,Growth,credit_card,True
2986,Williams Inc,2024-11-07,United Kingdom,content_marketing,small,Growth,paypal,True
2987,"Garner, Lewis and Kennedy",2024-11-03,United Kingdom,content_marketing,small,Starter,credit_card,True
2988,"Garcia, Lopez and Vaughan",2024-11-18,France,partner,small,Starter,credit_card,True
2989,Cook-Rodriguez,2024-11-19,United States,organic,small,Starter,credit_card,True
2990,"Smith, Arnold and Atkins",2024-11-06,United States,content_marketing,small,Starter,credit_card,True
2991,Ward-Patrick,2024-11-05,United States,paid_search,small,Starter,credit_card,True
2992,"Maxwell, Rice and Watson",2024-11-05,Canada,referral,small,Starter,credit_card,False
2993,"Hill, Silva and Miller",2024-11-29,United States,referral,small,Enterprise,credit_card,True
2994,Anderson Ltd,2024-11-08,Ireland,paid_search,small,Starter,credit_card,False
2995,"Martinez, Willis and Barr",2024-11-02,France,referral,enterprise,Enterprise,credit_card,True
2996,"Roth, Lee and Griffin",2024-11-28,United States,organic,enterprise,Enterprise,credit_card,False
2997,Jones PLC,2024-11-12,United States,content_marketing,medium,Growth,credit_card,True
2998,"Cooper, Swanson and Mayo",2024-11-05,United States,referral,small,Growth,paypal,True
2999,Ferguson and Sons,2024-11-06,United States,content_marketing,small,Starter,ach,True
3000,Anderson Group,2024-11-13,United States,referral,enterprise,Enterprise,credit_card,False
3001,"Dawson, Snow and Malone",2024-11-30,United Kingdom,paid_search,small,Starter,paypal,False
3002,"Hester, Jacobson and West",2024-11-20,United States,organic,medium,Growth,ach,False
3003,"Wilson, Graham and Webb",2024-11-26,Germany,paid_search,medium,Enterprise,credit_card,False
3004,"Velazquez, Gordon and Johnson",2024-11-12,Canada,partner,medium,Growth,credit_card,True
3005,"Hill, Ponce and Roberts",2024-11-10,Australia,content_marketing,small,Starter,credit_card,True
3006,"Brown, Compton and Lee",2024-11-24,United States,paid_search,enterprise,Growth,credit_card,True
3007,Simpson-Patel,2024-11-26,United States,paid_search,small,Growth,credit_card,True
3008,"Mata, Martin and Christensen",2024-11-26,Canada,referral,medium,Enterprise,credit_card,True
3009,Hart-Myers,2024-11-25,United States,referral,small,Enterprise,credit_card,False
3010,"Nelson, White and Moore",2024-11-05,Australia,referral,small,Starter,credit_card,True
3011,Vargas Inc,2024-11-26,United States,referral,small,Starter,credit_card,True
3012,"Gibson, Zimmerman and Warren",2024-11-19,United States,paid_search,small,Growth,credit_card,True
3013,Phelps-Phillips,2024-11-28,United Kingdom,content_marketing,medium,Growth,bank_transfer,True
3014,Arnold-Jackson,2024-11-07,United States,organic,small,Starter,paypal,True
3015,Ferguson LLC,2024-11-13,United States,partner,medium,Growth,bank_transfer,True
3016,Bowman LLC,2024-11-05,United Kingdom,content_marketing,small,Starter,paypal,True
3017,Nelson Inc,2024-11-02,United Kingdom,content_marketing,small,Growth,ach,True
3018,"Whitney, Mayo and Clark",2024-11-02,Germany,referral,enterprise,Growth,credit_card,True
3019,Smith LLC,2024-11-27,United States,organic,small,Growth,credit_card,False
3020,"Jacobs, Wood and Miller",2024-11-21,Canada,referral,small,Starter,credit_card,True
3021,"Henson, Baker and Anderson",2024-11-05,Netherlands,referral,small,Starter,paypal,False
3022,"Phillips, Galloway and Garrett",2024-11-17,Germany,referral,medium,Enterprise,paypal,True
3023,Holloway and Sons,2024-11-28,France,organic,small,Starter,credit_card,True
3024,"Sanford, Thompson and Bonilla",2024-11-17,United States,organic,small,Starter,credit_card,True
3025,"Sandoval, Parrish and Crosby",2024-11-15,United States,paid_search,small,Starter,credit_card,False
3026,"Rodriguez, Reese and Reyes",2024-11-15,United Kingdom,organic,small,Starter,paypal,True
3027,"Scott, Sims and Munoz",2024-11-16,Germany,paid_search,small,Starter,credit_card,False
3028,Montoya and Sons,2024-11-13,Canada,content_marketing,enterprise,Growth,bank_transfer,True
3029,Adams-Perkins,2024-11-15,United States,organic,small,Starter,credit_card,True
3030,Moore-Hall,2024-11-01,Netherlands,organic,medium,Growth,credit_card,True
3031,"Hamilton, Hernandez and Mendoza",2024-11-01,United Kingdom,paid_search,medium,Growth,bank_transfer,True
3032,White-Lopez,2024-11-13,United States,content_marketing,small,Starter,paypal,True
3033,Lopez Group,2024-11-20,United Kingdom,partner,enterprise,Growth,credit_card,False
3034,"White, Campbell and Collins",2024-11-13,United Kingdom,paid_search,medium,Growth,credit_card,True
3035,Roth Ltd,2024-11-28,United Kingdom,paid_search,medium,Growth,paypal,True
3036,"Lopez, Thomas and Simmons",2024-11-02,France,referral,enterprise,Enterprise,bank_transfer,True
3037,Stout-Waller,2024-11-30,Australia,content_marketing,medium,Enterprise,credit_card,True
3038,Ramsey and Sons,2024-11-09,France,organic,small,Starter,paypal,True
3039,"Christensen, Smith and Garcia",2024-11-28,Canada,partner,medium,Starter,paypal,True
3040,Smith-Serrano,2024-11-10,United States,paid_search,small,Starter,credit_card,True
3041,"Michael, Anderson and Carrillo",2024-11-08,Australia,referral,enterprise,Enterprise,paypal,True
3042,Thomas-Burton,2024-11-23,United Kingdom,content_marketing,small,Starter,paypal,False
3043,Sparks Inc,2024-11-30,Canada,organic,small,Starter,credit_card,True
3044,Daniels LLC,2024-11-04,United States,paid_search,medium,Growth,credit_card,True
3045,"Miller, Taylor and Malone",2024-11-27,United States,paid_search,medium,Growth,ach,True
3046,Ochoa-Parker,2024-11-11,United States,content_marketing,medium,Enterprise,credit_card,True
3047,Moore-Brown,2024-11-16,Germany,organic,medium,Enterprise,credit_card,True
3048,"Adams, Stephens and Smith",2024-11-11,United Kingdom,organic,small,Starter,credit_card,True
3049,Garcia LLC,2024-11-15,Germany,content_marketing,small,Starter,paypal,False
3050,Hunt Group,2024-11-27,United States,organic,small,Growth,credit_card,False
3051,Smith and Sons,2024-11-15,United Kingdom,paid_search,enterprise,Enterprise,credit_card,True
3052,Perez Group,2024-11-09,Ireland,organic,small,Starter,credit_card,True
3053,Gomez LLC,2024-11-07,Canada,content_marketing,medium,Growth,credit_card,False
3054,Dorsey Ltd,2024-11-10,Ireland,content_marketing,small,Starter,paypal,False
3055,Mcdaniel-Espinoza,2024-11-02,United States,paid_search,medium,Enterprise,credit_card,True
3056,Vasquez Inc,2024-11-05,Canada,organic,small,Starter,paypal,True
3057,Garcia LLC,2024-11-09,United States,paid_search,medium,Starter,credit_card,True
3058,Jones-Cook,2024-11-28,Canada,content_marketing,small,Starter,credit_card,False
3059,Mclean-Gillespie,2024-11-14,Canada,paid_search,medium,Growth,ach,True
3060,Munoz and Sons,2024-11-16,Netherlands,organic,medium,Growth,credit_card,True
3061,Moreno-Greene,2024-11-17,United States,referral,medium,Growth,credit_card,False
3062,"Coleman, Barry and Mcdaniel",2024-11-08,United States,organic,enterprise,Enterprise,credit_card,True
3063,"Roth, Bailey and Garcia",2024-11-16,Ireland,organic,small,Starter,bank_transfer,False
3064,Stanley-Cantu,2024-11-09,Netherlands,organic,small,Starter,credit_card,True
3065,"Lindsey, Mccormick and Hensley",2024-11-16,Canada,referral,medium,Growth,credit_card,True
3066,Strickland and Sons,2024-11-03,United States,paid_search,small,Growth,credit_card,True
3067,Hernandez-Griffin,2024-11-16,Australia,organic,small,Growth,credit_card,False
3068,Briggs-Wilson,2024-11-06,United Kingdom,partner,small,Starter,credit_card,True
3069,Moyer-Ramirez,2024-11-12,United States,paid_search,small,Starter,credit_card,True
3070,Morris and Sons,2024-11-25,France,referral,medium,Growth,credit_card,True
3071,Saunders LLC,2024-11-19,United States,paid_search,small,Starter,credit_card,True
3072,Snyder-Olson,2024-11-07,United States,organic,small,Starter,credit_card,True
3073,Guzman-Fields,2024-11-19,Netherlands,organic,small,Growth,paypal,False
3074,Pham Ltd,2024-11-16,Netherlands,content_marketing,medium,Starter,credit_card,True
3075,Reyes PLC,2024-11-25,Netherlands,paid_search,medium,Starter,credit_card,False
3076,Ryan-Vasquez,2024-11-02,United Kingdom,content_marketing,small,Starter,credit_card,False
3077,"Underwood, Cruz and Carpenter",2024-11-27,United States,content_marketing,medium,Growth,credit_card,True
3078,Rose-Frank,2024-11-15,Germany,organic,small,Starter,bank_transfer,False
3079,"Robinson, Miller and Ward",2024-11-08,France,paid_search,small,Starter,bank_transfer,True
3080,Mcknight Inc,2024-11-12,France,paid_search,enterprise,Starter,credit_card,True
3081,Grant-Rosario,2024-11-20,United States,content_marketing,medium,Growth,paypal,True
3082,Brown LLC,2024-11-06,Canada,organic,small,Starter,credit_card,False
3083,Allison-Delacruz,2024-11-19,United Kingdom,paid_search,medium,Starter,credit_card,False
3084,Phillips and Sons,2024-11-27,Canada,partner,medium,Starter,credit_card,True
3085,"Bonilla, Durham and Sanchez",2024-11-09,United States,paid_search,small,Growth,ach,True
3086,Brown and Sons,2024-11-14,United Kingdom,paid_search,medium,Growth,credit_card,False
3087,Hayden Ltd,2024-11-01,France,referral,small,Starter,paypal,False
3088,Bennett Inc,2024-11-06,France,referral,small,Starter,credit_card,False
3089,"Hanna, Watson and Miles",2024-11-29,Netherlands,partner,small,Starter,paypal,False
3090,"Perkins, Woods and Wheeler",2024-11-06,Germany,organic,medium,Growth,bank_transfer,True
3091,Johnson LLC,2024-11-12,United States,organic,medium,Growth,credit_card,True
3092,Miller Inc,2024-11-02,Germany,paid_search,small,Starter,credit_card,False
3093,Carroll Group,2024-11-29,United States,organic,small,Growth,credit_card,True
3094,Cannon Group,2024-11-26,Australia,referral,small,Growth,paypal,True
3095,"Taylor, Rose and Rush",2024-11-13,United States,partner,small,Starter,credit_card,False
3096,Jenkins-Rogers,2024-11-24,Australia,organic,enterprise,Enterprise,credit_card,True
3097,"Dominguez, Mitchell and Moore",2024-11-03,Australia,organic,small,Starter,paypal,False
3098,"Johnson, Potter and Gordon",2024-11-28,United States,paid_search,small,Starter,credit_card,True
3099,Sanders Group,2024-11-07,United States,content_marketing,medium,Growth,credit_card,True
3100,"Vaughan, Gibson and Dawson",2024-11-06,United States,referral,small,Starter,credit_card,True
3101,Ellison-Shaw,2024-11-26,Germany,referral,small,Growth,bank_transfer,True
3102,"Perez, Huynh and Nelson",2024-11-08,United States,paid_search,small,Starter,credit_card,True
3103,Boyd and Sons,2024-11-28,France,paid_search,medium,Starter,credit_card,True
3104,"Lewis, Montgomery and Robinson",2024-11-29,United States,organic,small,Growth,bank_transfer,True
3105,Carson PLC,2024-11-22,United States,partner,medium,Starter,credit_card,True
3106,"Skinner, Velasquez and Mcdonald",2024-11-23,Netherlands,organic,medium,Growth,credit_card,True
3107,Delgado-Sullivan,2024-11-07,United States,organic,small,Starter,credit_card,True
